date,sku_id,units_sold,revenue,unit_price,promo_flag
2024-03-31,SKU_100,1.0,3659.7,3659.7,0
2024-03-31,SKU_102,2.0,9322.98,4661.49,0
2024-03-31,SKU_104,1.0,7269.61,7269.61,0
2024-03-31,SKU_106,4.0,8424.4,2106.1,0
2024-03-31,SKU_107,1.0,5578.31,5578.31,0
2024-03-31,SKU_108,3.0,24143.97,8047.99,0
2024-03-31,SKU_109,1.0,3886.47,3886.47,0
2024-03-31,SKU_110,1.0,1624.38,1624.38,0
2024-03-31,SKU_112,1.0,6734.59,6734.59,0
2024-03-31,SKU_113,4.0,6764.44,1691.11,0
2024-03-31,SKU_114,1.0,3813.08,3813.08,0
2024-03-31,SKU_116,1.0,1826.64,1826.64,0
2024-03-31,SKU_119,1.0,1771.84,1771.84,0
2024-03-31,SKU_120,2.0,1968.62,984.31,0
2024-03-31,SKU_123,2.0,5356.2,2678.1,1
2024-03-31,SKU_125,1.0,6602.63,6602.63,0
2024-03-31,SKU_127,2.0,3899.5,1949.75,0
2024-03-31,SKU_128,4.0,16703.0,4175.75,0
2024-03-31,SKU_130,3.0,11570.31,3856.77,0
2024-03-31,SKU_132,18.0,34461.36,1914.52,0
2024-03-31,SKU_133,1.0,6992.93,6992.93,0
2024-03-31,SKU_134,1.0,5950.24,5950.24,0
2024-03-31,SKU_136,1.0,5057.24,5057.24,0
2024-03-31,SKU_137,5.0,25647.4,5129.48,0
2024-03-31,SKU_138,1.0,626.7,626.7,0
2024-03-31,SKU_142,1.0,6976.29,6976.29,0
2024-03-31,SKU_143,1.0,7320.51,7320.51,0
2024-03-31,SKU_144,1.0,1526.38,1526.38,0
2024-03-31,SKU_145,2.0,13594.48,6797.24,0
2024-03-31,SKU_146,1.0,5247.89,5247.89,0
2024-03-31,SKU_148,1.0,7340.92,7340.92,1
2024-03-31,SKU_149,1.0,5225.52,5225.52,0
2024-03-31,SKU_150,1.0,2455.9,2455.9,0
2024-03-31,SKU_151,1.0,6634.29,6634.29,0
2024-03-31,SKU_152,1.0,4026.12,4026.12,0
2024-03-31,SKU_153,1.0,3663.12,3663.12,1
2024-03-31,SKU_154,2.0,12272.76,6136.38,0
2024-03-31,SKU_155,2.0,9249.52,4624.76,0
2024-03-31,SKU_156,2.0,12442.66,6221.33,0
2024-03-31,SKU_157,1.0,8462.06,8462.06,0
2024-03-31,SKU_161,3.0,14039.25,4679.75,0
2024-03-31,SKU_162,1.0,283.61,283.61,0
2024-03-31,SKU_163,1.0,2779.07,2779.07,0
2024-03-31,SKU_164,8.0,52695.12,6586.89,0
2024-03-31,SKU_166,2.0,4010.04,2005.02,0
2024-03-31,SKU_166,2.0,4010.04,2005.02,0
2024-03-31,SKU_167,3.0,24250.2,8083.4,0
2024-03-31,SKU_169,2.0,7420.8,3710.4,0
2024-03-31,SKU_170,4.0,15442.64,3860.66,0
2024-03-31,SKU_171,1.0,1275.54,1275.54,0
2024-03-31,SKU_172,1.0,2542.89,2542.89,0
2024-03-31,SKU_173,1.0,3544.16,3544.16,0
2024-03-31,SKU_174,1.0,4577.11,4577.11,0
2024-03-31,SKU_175,13.0,21281.26,1637.02,1
2024-03-31,SKU_176,15.0,54486.75,3632.45,0
2024-03-31,SKU_179,2.0,6746.26,3373.13,0
2024-03-31,SKU_180,2.0,8924.32,4462.16,0
2024-03-31,SKU_181,1.0,1198.52,1198.52,0
2024-03-31,SKU_182,4.0,11342.0,2835.5,0
2024-03-31,SKU_184,3.0,4352.64,1450.88,0
2024-03-31,SKU_185,3.0,19938.72,6646.24,0
2024-03-31,SKU_186,13.0,76491.22,5883.94,0
2024-03-31,SKU_187,11.0,28598.68,2599.88,0
2024-03-31,SKU_188,1.0,5474.01,5474.01,0
2024-03-31,SKU_189,3.0,5214.9,1738.3,0
2024-03-31,SKU_190,1.0,3006.57,3006.57,0
2024-03-31,SKU_191,1.0,4654.87,4654.87,0
2024-03-31,SKU_192,2.0,3092.1,1546.05,0
2024-03-31,SKU_193,1.0,8292.89,8292.89,0
2024-03-31,SKU_194,5.0,4726.9,945.38,0
2024-03-31,SKU_196,1.0,988.46,988.46,0
2024-03-31,SKU_197,10.0,32357.4,3235.74,0
2024-03-31,SKU_198,2.0,11784.32,5892.16,0
2024-04-01,SKU_003,2.0,12900.92,6450.46,1
2024-04-01,SKU_004,1.0,4246.4,4246.4,0
2024-04-01,SKU_005,1.0,769.19,769.19,0
2024-04-01,SKU_006,1.0,1718.39,1718.39,1
2024-04-01,SKU_007,2.0,10947.36,5473.68,0
2024-04-01,SKU_008,2.0,4360.72,2180.36,0
2024-04-01,SKU_009,1.0,5807.64,5807.64,0
2024-04-01,SKU_011,2.0,8003.86,4001.93,0
2024-04-01,SKU_014,1.0,1227.34,1227.34,0
2024-04-01,SKU_016,1.0,6357.93,6357.93,0
2024-04-01,SKU_018,1.0,3953.52,3953.52,0
2024-04-01,SKU_019,2.0,12578.58,6289.29,0
2024-04-01,SKU_020,1.0,882.63,882.63,0
2024-04-01,SKU_023,5.0,10658.05,2131.61,0
2024-04-01,SKU_029,3.0,5957.01,1985.67,0
2024-04-01,SKU_031,1.0,7071.92,7071.92,0
2024-04-01,SKU_032,2.0,4915.92,2457.96,0
2024-04-01,SKU_033,1.0,7546.12,7546.12,0
2024-04-01,SKU_035,11.0,50066.61,4551.51,0
2024-04-01,SKU_036,2.0,12283.92,6141.96,0
2024-04-01,SKU_038,3.0,3526.08,1175.36,0
2024-04-01,SKU_041,1.0,9237.75,9237.75,0
2024-04-01,SKU_043,8.0,52173.6,6521.7,0
2024-04-01,SKU_044,1.0,4535.79,4535.79,0
2024-04-01,SKU_045,2.0,7862.64,3931.32,0
2024-04-01,SKU_050,4.0,25480.6,6370.15,0
2024-04-01,SKU_051,2.0,16390.26,8195.13,0
2024-04-01,SKU_052,4.0,5512.0,1378.0,0
2024-04-01,SKU_054,4.0,16470.16,4117.54,0
2024-04-01,SKU_056,4.0,18089.32,4522.33,1
2024-04-01,SKU_057,4.0,15498.16,3874.54,0
2024-04-01,SKU_060,4.0,28859.16,7214.79,0
2024-04-01,SKU_061,1.0,3292.52,3292.52,0
2024-04-01,SKU_062,1.0,8973.39,8973.39,0
2024-04-01,SKU_063,3.0,6834.54,2278.18,0
2024-04-01,SKU_064,1.0,8565.65,8565.65,0
2024-04-01,SKU_065,1.0,2068.28,2068.28,0
2024-04-01,SKU_066,,,501.56,0
2024-04-01,SKU_067,1.0,1032.18,1032.18,0
2024-04-01,SKU_068,5.0,17824.3,3564.86,0
2024-04-01,SKU_069,2.0,15164.62,7582.31,0
2024-04-01,SKU_070,12.0,89858.28,7488.19,0
2024-04-01,SKU_071,9.0,35427.06,3936.34,0
2024-04-01,SKU_072,3.0,19091.85,6363.95,0
2024-04-01,SKU_073,7.0,7641.2,1091.6,0
2024-04-01,SKU_074,3.0,1411.74,470.58,1
2024-04-01,SKU_075,2.0,12132.2,6066.1,0
2024-04-01,SKU_076,8.0,14753.36,1844.17,0
2024-04-01,SKU_077,11.0,12416.03,1128.73,0
2024-04-01,SKU_078,1.0,2309.13,2309.13,0
2024-04-01,SKU_079,1.0,7354.13,7354.13,0
2024-04-01,SKU_080,3.0,7788.66,2596.22,0
2024-04-01,SKU_082,1.0,1033.02,1033.02,0
2024-04-01,SKU_083,6.0,54914.82,9152.47,0
2024-04-01,SKU_084,5.0,24801.25,4960.25,0
2024-04-01,SKU_085,1.0,8119.3,8119.3,0
2024-04-01,SKU_088,1.0,5328.37,5328.37,1
2024-04-01,SKU_089,6.0,12301.26,2050.21,0
2024-04-01,SKU_090,1.0,3162.72,3162.72,0
2024-04-01,SKU_091,1.0,4948.92,4948.92,0
2024-04-01,SKU_094,1.0,732.98,732.98,0
2024-04-01,SKU_095,2.0,10756.08,5378.04,0
2024-04-01,SKU_096,1.0,6248.5,6248.5,0
2024-04-01,SKU_097,10.0,36465.2,3646.52,0
2024-04-01,SKU_098,7.0,21175.63,3025.09,0
2024-04-01,SKU_099,10.0,47870.2,4787.02,0
2024-04-01,SKU_104,1.0,7269.61,7269.61,0
2024-04-01,SKU_106,1.0,2106.1,2106.1,0
2024-04-01,SKU_108,3.0,24143.97,8047.99,0
2024-04-01,SKU_109,1.0,3886.47,3886.47,0
2024-04-01,SKU_113,2.0,3024.78,1512.39,1
2024-04-01,SKU_115,2.0,1950.42,975.21,1
2024-04-01,SKU_116,2.0,3653.28,1826.64,0
2024-04-01,SKU_120,3.0,2952.93,984.31,0
2024-04-01,SKU_121,2.0,5022.76,2511.38,0
2024-04-01,SKU_126,1.0,356.09,356.09,1
2024-04-01,SKU_127,1.0,1949.75,1949.75,0
2024-04-01,SKU_128,,,4175.75,0
2024-04-01,SKU_129,1.0,3002.02,3002.02,0
2024-04-01,SKU_130,1.0,3856.77,3856.77,0
2024-04-01,SKU_131,1.0,3113.78,3113.78,0
2024-04-01,SKU_132,8.0,15316.16,1914.52,0
2024-04-01,SKU_134,1.0,5950.24,5950.24,0
2024-04-01,SKU_137,2.0,10258.96,5129.48,0
2024-04-01,SKU_138,3.0,1610.01,536.67,1
2024-04-01,SKU_140,1.0,5643.9,5643.9,1
2024-04-01,SKU_142,1.0,6976.29,6976.29,0
2024-04-01,SKU_143,2.0,14641.02,7320.51,0
2024-04-01,SKU_145,1.0,6797.24,6797.24,0
2024-04-01,SKU_146,1.0,5247.89,5247.89,0
2024-04-01,SKU_149,1.0,5225.52,5225.52,0
2024-04-01,SKU_150,2.0,4301.46,2150.73,1
2024-04-01,SKU_151,1.0,6634.29,6634.29,0
2024-04-01,SKU_154,1.0,6136.38,6136.38,0
2024-04-01,SKU_155,1.0,4624.76,4624.76,0
2024-04-01,SKU_156,1.0,6221.33,6221.33,0
2024-04-01,SKU_157,2.0,16924.12,8462.06,0
2024-04-01,SKU_158,1.0,1514.02,1514.02,0
2024-04-01,SKU_163,3.0,8337.21,2779.07,0
2024-04-01,SKU_164,6.0,39521.34,6586.89,0
2024-04-01,SKU_167,1.0,8083.4,8083.4,0
2024-04-01,SKU_168,1.0,2252.1,2252.1,0
2024-04-01,SKU_169,1.0,3710.4,3710.4,0
2024-04-01,SKU_170,1.0,3860.66,3860.66,0
2024-04-01,SKU_171,2.0,2551.08,1275.54,0
2024-04-01,SKU_173,1.0,3544.16,3544.16,0
2024-04-01,SKU_174,1.0,4306.93,4306.93,1
2024-04-01,SKU_175,6.0,10529.4,1754.9,0
2024-04-01,SKU_176,4.0,14529.8,3632.45,0
2024-04-01,SKU_179,1.0,3373.13,3373.13,0
2024-04-01,SKU_180,1.0,4462.16,4462.16,0
2024-04-01,SKU_181,2.0,2397.04,1198.52,0
2024-04-01,SKU_182,4.0,11342.0,2835.5,0
2024-04-01,SKU_183,1.0,1922.32,1922.32,0
2024-04-01,SKU_184,1.0,1450.88,1450.88,0
2024-04-01,SKU_185,2.0,13292.48,6646.24,0
2024-04-01,SKU_186,10.0,58839.4,5883.94,0
2024-04-01,SKU_187,11.0,28598.68,2599.88,0
2024-04-01,SKU_190,1.0,3006.57,3006.57,0
2024-04-01,SKU_194,1.0,945.38,945.38,0
2024-04-01,SKU_195,1.0,2966.03,2966.03,1
2024-04-01,SKU_196,1.0,988.46,988.46,0
2024-04-01,SKU_197,6.0,19414.44,3235.74,0
2024-04-01,SKU_198,1.0,5892.16,5892.16,0
2024-04-01,SKU_200,1.0,5958.29,5958.29,0
2024-04-02,SKU_001,1.0,6055.95,6055.95,1
2024-04-02,SKU_004,1.0,4246.4,4246.4,0
2024-04-02,SKU_005,2.0,1538.38,769.19,0
2024-04-02,SKU_006,1.0,1845.04,1845.04,0
2024-04-02,SKU_007,9.0,45081.36,5009.04,1
2024-04-02,SKU_008,4.0,8721.44,2180.36,0
2024-04-02,SKU_014,1.0,1227.34,1227.34,0
2024-04-02,SKU_017,2.0,4989.64,2494.82,0
2024-04-02,SKU_020,2.0,1765.26,882.63,0
2024-04-02,SKU_023,1.0,2131.61,2131.61,0
2024-04-02,SKU_028,1.0,2004.11,2004.11,0
2024-04-02,SKU_029,1.0,1985.67,1985.67,0
2024-04-02,SKU_030,2.0,984.76,492.38,0
2024-04-02,SKU_031,2.0,14143.84,7071.92,0
2024-04-02,SKU_033,1.0,7546.12,7546.12,0
2024-04-02,SKU_035,8.0,36412.08,4551.51,0
2024-04-02,SKU_036,3.0,18425.88,6141.96,0
2024-04-02,SKU_037,1.0,1533.54,1533.54,1
2024-04-02,SKU_038,2.0,2350.72,1175.36,0
2024-04-02,SKU_039,1.0,3119.83,3119.83,1
2024-04-02,SKU_042,2.0,13792.36,6896.18,0
2024-04-02,SKU_043,4.0,26086.8,6521.7,0
2024-04-02,SKU_044,1.0,4535.79,4535.79,0
2024-04-02,SKU_045,1.0,3931.32,3931.32,0
2024-04-02,SKU_048,1.0,2486.03,2486.03,0
2024-04-02,SKU_050,2.0,12740.3,6370.15,0
2024-04-02,SKU_051,3.0,24585.39,8195.13,0
2024-04-02,SKU_052,1.0,1378.0,1378.0,0
2024-04-02,SKU_054,1.0,3731.6,3731.6,1
2024-04-02,SKU_056,3.0,15328.35,5109.45,0
2024-04-02,SKU_057,2.0,7749.08,3874.54,0
2024-04-02,SKU_059,1.0,5930.83,5930.83,0
2024-04-02,SKU_060,1.0,7214.79,7214.79,0
2024-04-02,SKU_062,1.0,7851.83,7851.83,1
2024-04-02,SKU_064,1.0,8565.65,8565.65,0
2024-04-02,SKU_065,1.0,2068.28,2068.28,0
2024-04-02,SKU_066,1.0,501.56,501.56,0
2024-04-02,SKU_067,1.0,1032.18,1032.18,0
2024-04-02,SKU_068,2.0,7129.72,3564.86,0
2024-04-02,SKU_069,4.0,30329.24,7582.31,0
2024-04-02,SKU_070,7.0,52417.33,7488.19,0
2024-04-02,SKU_071,7.0,27554.38,3936.34,0
2024-04-02,SKU_073,6.0,6549.6,1091.6,0
2024-04-02,SKU_074,1.0,515.42,515.42,0
2024-04-02,SKU_075,2.0,12132.2,6066.1,0
2024-04-02,SKU_077,7.0,7901.11,1128.73,0
2024-04-02,SKU_078,4.0,9236.52,2309.13,0
2024-04-02,SKU_079,1.0,7354.13,7354.13,0
2024-04-02,SKU_080,1.0,2596.22,2596.22,0
2024-04-02,SKU_083,2.0,18304.94,9152.47,0
2024-04-02,SKU_084,4.0,19841.0,4960.25,0
2024-04-02,SKU_085,1.0,8119.3,8119.3,0
2024-04-02,SKU_086,1.0,6114.27,6114.27,0
2024-04-02,SKU_089,3.0,6150.63,2050.21,0
2024-04-02,SKU_095,4.0,21512.16,5378.04,0
2024-04-02,SKU_096,2.0,12497.0,6248.5,0
2024-04-02,SKU_097,9.0,32818.68,3646.52,0
2024-04-02,SKU_098,3.0,9075.27,3025.09,0
2024-04-02,SKU_099,13.0,62231.26,4787.02,0
2024-04-02,SKU_104,1.0,7269.61,7269.61,0
2024-04-02,SKU_105,2.0,12290.78,6145.39,0
2024-04-02,SKU_106,1.0,2106.1,2106.1,0
2024-04-02,SKU_107,1.0,5578.31,5578.31,0
2024-04-02,SKU_108,1.0,8047.99,8047.99,0
2024-04-02,SKU_110,1.0,1624.38,1624.38,0
2024-04-02,SKU_113,3.0,5073.33,1691.11,0
2024-04-02,SKU_114,1.0,3813.08,3813.08,0
2024-04-02,SKU_116,2.0,3653.28,1826.64,0
2024-04-02,SKU_119,1.0,1771.84,1771.84,0
2024-04-02,SKU_120,2.0,1968.62,984.31,0
2024-04-02,SKU_121,1.0,2511.38,2511.38,0
2024-04-02,SKU_123,3.0,9317.97,3105.99,0
2024-04-02,SKU_124,2.0,2842.94,1421.47,0
2024-04-02,SKU_125,1.0,6602.63,6602.63,0
2024-04-02,SKU_128,1.0,3793.66,3793.66,1
2024-04-02,SKU_128,1.0,3793.66,3793.66,1
2024-04-02,SKU_130,2.0,7713.54,3856.77,0
2024-04-02,SKU_132,7.0,13401.64,1914.52,0
2024-04-02,SKU_133,5.0,34964.65,6992.93,0
2024-04-02,SKU_134,3.0,17850.72,5950.24,0
2024-04-02,SKU_135,1.0,4281.66,4281.66,0
2024-04-02,SKU_136,1.0,5057.24,5057.24,0
2024-04-02,SKU_137,3.0,15388.44,5129.48,0
2024-04-02,SKU_138,1.0,626.7,626.7,0
2024-04-02,SKU_143,2.0,14641.02,7320.51,0
2024-04-02,SKU_145,2.0,13594.48,6797.24,0
2024-04-02,SKU_149,2.0,10451.04,5225.52,0
2024-04-02,SKU_150,2.0,4911.8,2455.9,0
2024-04-02,SKU_153,1.0,3891.69,3891.69,0
2024-04-02,SKU_155,1.0,4624.76,4624.76,0
2024-04-02,SKU_156,1.0,6221.33,6221.33,0
2024-04-02,SKU_157,1.0,7249.57,7249.57,1
2024-04-02,SKU_163,5.0,13895.35,2779.07,0
2024-04-02,SKU_164,5.0,32934.45,6586.89,0
2024-04-02,SKU_167,5.0,40417.0,8083.4,0
2024-04-02,SKU_169,3.0,11131.2,3710.4,0
2024-04-02,SKU_171,3.0,3826.62,1275.54,0
2024-04-02,SKU_172,1.0,2287.32,2287.32,1
2024-04-02,SKU_174,1.0,4577.11,4577.11,0
2024-04-02,SKU_175,3.0,5264.7,1754.9,0
2024-04-02,SKU_176,8.0,29059.6,3632.45,0
2024-04-02,SKU_179,1.0,3373.13,3373.13,0
2024-04-02,SKU_180,2.0,8924.32,4462.16,0
2024-04-02,SKU_181,1.0,1198.52,1198.52,0
2024-04-02,SKU_182,3.0,8506.5,2835.5,0
2024-04-02,SKU_184,1.0,1450.88,1450.88,0
2024-04-02,SKU_186,8.0,47071.52,5883.94,0
2024-04-02,SKU_187,9.0,23398.92,2599.88,0
2024-04-02,SKU_188,1.0,5474.01,5474.01,0
2024-04-02,SKU_192,2.0,3092.1,1546.05,0
2024-04-02,SKU_195,1.0,3140.04,3140.04,0
2024-04-02,SKU_196,1.0,988.46,988.46,0
2024-04-02,SKU_197,4.0,12942.96,3235.74,0
2024-04-03,SKU_001,1.0,6649.4,6649.4,0
2024-04-03,SKU_002,1.0,7369.09,7369.09,0
2024-04-03,SKU_003,2.0,14155.5,7077.75,0
2024-04-03,SKU_004,2.0,7933.52,3966.76,1
2024-04-03,SKU_007,2.0,10947.36,5473.68,0
2024-04-03,SKU_008,1.0,2180.36,2180.36,0
2024-04-03,SKU_009,1.0,5807.64,5807.64,0
2024-04-03,SKU_010,1.0,1955.3,1955.3,0
2024-04-03,SKU_012,2.0,1151.36,575.68,0
2024-04-03,SKU_014,1.0,1227.34,1227.34,0
2024-04-03,SKU_017,,,2494.82,0
2024-04-03,SKU_019,2.0,12578.58,6289.29,0
2024-04-03,SKU_020,8.0,6604.64,825.58,1
2024-04-03,SKU_021,1.0,6554.34,6554.34,0
2024-04-03,SKU_027,2.0,14103.28,7051.64,0
2024-04-03,SKU_030,1.0,492.38,492.38,0
2024-04-03,SKU_032,8.0,19663.68,2457.96,0
2024-04-03,SKU_034,2.0,12900.38,6450.19,0
2024-04-03,SKU_035,7.0,31860.57,4551.51,0
2024-04-03,SKU_036,4.0,24567.84,6141.96,0
2024-04-03,SKU_037,2.0,3524.02,1762.01,0
2024-04-03,SKU_038,,,1175.36,0
2024-04-03,SKU_039,2.0,6612.02,3306.01,0
2024-04-03,SKU_043,11.0,71738.7,6521.7,0
2024-04-03,SKU_044,2.0,8447.72,4223.86,1
2024-04-03,SKU_045,2.0,7862.64,3931.32,0
2024-04-03,SKU_050,3.0,19110.45,6370.15,0
2024-04-03,SKU_054,4.0,16470.16,4117.54,0
2024-04-03,SKU_056,3.0,15328.35,5109.45,0
2024-04-03,SKU_060,2.0,14429.58,7214.79,0
2024-04-03,SKU_062,1.0,8973.39,8973.39,0
2024-04-03,SKU_063,1.0,2278.18,2278.18,0
2024-04-03,SKU_065,1.0,2068.28,2068.28,0
2024-04-03,SKU_067,1.0,1032.18,1032.18,0
2024-04-03,SKU_068,3.0,10694.58,3564.86,0
2024-04-03,SKU_069,1.0,7582.31,7582.31,0
2024-04-03,SKU_070,8.0,59905.52,7488.19,0
2024-04-03,SKU_071,11.0,43299.74,3936.34,0
2024-04-03,SKU_072,1.0,6363.95,6363.95,0
2024-04-03,SKU_073,9.0,9824.4,1091.6,0
2024-04-03,SKU_074,2.0,1030.84,515.42,0
2024-04-03,SKU_076,2.0,3688.34,1844.17,0
2024-04-03,SKU_077,10.0,10018.7,1001.87,1
2024-04-03,SKU_078,8.0,18473.04,2309.13,0
2024-04-03,SKU_079,3.0,22062.39,7354.13,0
2024-04-03,SKU_080,2.0,5192.44,2596.22,0
2024-04-03,SKU_082,3.0,3099.06,1033.02,0
2024-04-03,SKU_083,4.0,36609.88,9152.47,0
2024-04-03,SKU_084,5.0,24801.25,4960.25,0
2024-04-03,SKU_085,1.0,8119.3,8119.3,0
2024-04-03,SKU_087,1.0,3016.54,3016.54,0
2024-04-03,SKU_089,2.0,4100.42,2050.21,0
2024-04-03,SKU_092,1.0,2436.78,2436.78,0
2024-04-03,SKU_094,1.0,732.98,732.98,0
2024-04-03,SKU_095,4.0,19497.6,4874.4,1
2024-04-03,SKU_097,5.0,18232.6,3646.52,0
2024-04-03,SKU_098,2.0,5568.28,2784.14,1
2024-04-03,SKU_099,11.0,52657.22,4787.02,0
2024-04-03,SKU_100,1.0,3659.7,3659.7,0
2024-04-03,SKU_101,1.0,1499.1,1499.1,0
2024-04-03,SKU_106,3.0,5505.81,1835.27,1
2024-04-03,SKU_109,1.0,3886.47,3886.47,0
2024-04-03,SKU_112,1.0,6734.59,6734.59,0
2024-04-03,SKU_113,2.0,3382.22,1691.11,0
2024-04-03,SKU_114,1.0,3813.08,3813.08,0
2024-04-03,SKU_115,1.0,1067.68,1067.68,0
2024-04-03,SKU_119,2.0,3543.68,1771.84,0
2024-04-03,SKU_120,4.0,3937.24,984.31,0
2024-04-03,SKU_121,1.0,2511.38,2511.38,0
2024-04-03,SKU_125,1.0,6602.63,6602.63,0
2024-04-03,SKU_127,,,1949.75,0
2024-04-03,SKU_128,3.0,12527.25,4175.75,0
2024-04-03,SKU_130,2.0,7272.9,3636.45,1
2024-04-03,SKU_131,1.0,3113.78,3113.78,0
2024-04-03,SKU_132,9.0,17230.68,1914.52,0
2024-04-03,SKU_134,1.0,5950.24,5950.24,0
2024-04-03,SKU_137,1.0,5129.48,5129.48,0
2024-04-03,SKU_138,2.0,1253.4,626.7,0
2024-04-03,SKU_139,1.0,2001.28,2001.28,0
2024-04-03,SKU_143,2.0,14641.02,7320.51,0
2024-04-03,SKU_145,2.0,13594.48,6797.24,0
2024-04-03,SKU_146,3.0,14028.9,4676.3,1
2024-04-03,SKU_148,1.0,8061.89,8061.89,0
2024-04-03,SKU_149,2.0,9569.82,4784.91,1
2024-04-03,SKU_151,1.0,6634.29,6634.29,0
2024-04-03,SKU_152,3.0,12078.36,4026.12,0
2024-04-03,SKU_155,4.0,18499.04,4624.76,0
2024-04-03,SKU_161,1.0,4679.75,4679.75,0
2024-04-03,SKU_164,6.0,39521.34,6586.89,0
2024-04-03,SKU_168,2.0,4504.2,2252.1,0
2024-04-03,SKU_169,1.0,3710.4,3710.4,0
2024-04-03,SKU_170,1.0,3860.66,3860.66,0
2024-04-03,SKU_173,4.0,14176.64,3544.16,0
2024-04-03,SKU_174,5.0,22885.55,4577.11,0
2024-04-03,SKU_175,1.0,1754.9,1754.9,0
2024-04-03,SKU_176,7.0,25427.15,3632.45,0
2024-04-03,SKU_178,1.0,4192.76,4192.76,0
2024-04-03,SKU_179,2.0,6746.26,3373.13,0
2024-04-03,SKU_180,2.0,8390.34,4195.17,1
2024-04-03,SKU_182,1.0,2584.6,2584.6,1
2024-04-03,SKU_184,3.0,4352.64,1450.88,0
2024-04-03,SKU_185,1.0,6646.24,6646.24,0
2024-04-03,SKU_186,8.0,47071.52,5883.94,0
2024-04-03,SKU_187,3.0,7799.64,2599.88,0
2024-04-03,SKU_192,1.0,1546.05,1546.05,0
2024-04-03,SKU_194,2.0,1890.76,945.38,0
2024-04-03,SKU_195,1.0,3140.04,3140.04,0
2024-04-03,SKU_196,1.0,988.46,988.46,0
2024-04-03,SKU_197,5.0,16178.7,3235.74,0
2024-04-04,SKU_002,1.0,6840.23,6840.23,1
2024-04-04,SKU_003,2.0,14155.5,7077.75,0
2024-04-04,SKU_004,2.0,8492.8,4246.4,0
2024-04-04,SKU_005,1.0,769.19,769.19,0
2024-04-04,SKU_006,2.0,3690.08,1845.04,0
2024-04-04,SKU_007,4.0,21894.72,5473.68,0
2024-04-04,SKU_008,3.0,6541.08,2180.36,0
2024-04-04,SKU_009,1.0,5807.64,5807.64,0
2024-04-04,SKU_010,2.0,3910.6,1955.3,0
2024-04-04,SKU_013,2.0,11740.2,5870.1,0
2024-04-04,SKU_014,2.0,2454.68,1227.34,0
2024-04-04,SKU_018,1.0,3953.52,3953.52,0
2024-04-04,SKU_019,3.0,18867.87,6289.29,0
2024-04-04,SKU_020,6.0,5295.78,882.63,0
2024-04-04,SKU_023,1.0,2131.61,2131.61,0
2024-04-04,SKU_026,1.0,4421.91,4421.91,0
2024-04-04,SKU_027,2.0,14103.28,7051.64,0
2024-04-04,SKU_028,3.0,6012.33,2004.11,0
2024-04-04,SKU_029,3.0,5957.01,1985.67,0
2024-04-04,SKU_032,4.0,9831.84,2457.96,0
2024-04-04,SKU_035,7.0,31860.57,4551.51,0
2024-04-04,SKU_036,3.0,18425.88,6141.96,0
2024-04-04,SKU_037,1.0,1762.01,1762.01,0
2024-04-04,SKU_038,1.0,1175.36,1175.36,0
2024-04-04,SKU_039,2.0,6612.02,3306.01,0
2024-04-04,SKU_042,1.0,6896.18,6896.18,0
2024-04-04,SKU_043,14.0,91303.8,6521.7,0
2024-04-04,SKU_045,4.0,15725.28,3931.32,0
2024-04-04,SKU_050,7.0,42206.01,6029.43,1
2024-04-04,SKU_051,2.0,16390.26,8195.13,0
2024-04-04,SKU_052,5.0,6890.0,1378.0,0
2024-04-04,SKU_053,2.0,5603.66,2801.83,0
2024-04-04,SKU_054,2.0,8235.08,4117.54,0
2024-04-04,SKU_056,1.0,5109.45,5109.45,0
2024-04-04,SKU_057,1.0,3874.54,3874.54,0
2024-04-04,SKU_059,2.0,11861.66,5930.83,0
2024-04-04,SKU_060,2.0,14429.58,7214.79,0
2024-04-04,SKU_064,1.0,8565.65,8565.65,0
2024-04-04,SKU_066,1.0,501.56,501.56,0
2024-04-04,SKU_068,2.0,7129.72,3564.86,0
2024-04-04,SKU_069,2.0,15164.62,7582.31,0
2024-04-04,SKU_070,11.0,82370.09,7488.19,0
2024-04-04,SKU_071,9.0,35427.06,3936.34,0
2024-04-04,SKU_072,2.0,12727.9,6363.95,0
2024-04-04,SKU_073,10.0,10916.0,1091.6,0
2024-04-04,SKU_074,3.0,1546.26,515.42,0
2024-04-04,SKU_076,1.0,1844.17,1844.17,0
2024-04-04,SKU_077,6.0,6772.38,1128.73,0
2024-04-04,SKU_078,6.0,13854.78,2309.13,0
2024-04-04,SKU_079,1.0,7354.13,7354.13,0
2024-04-04,SKU_080,1.0,2596.22,2596.22,0
2024-04-04,SKU_081,1.0,9252.86,9252.86,0
2024-04-04,SKU_082,1.0,1033.02,1033.02,0
2024-04-04,SKU_083,4.0,36609.88,9152.47,0
2024-04-04,SKU_084,3.0,14880.75,4960.25,0
2024-04-04,SKU_086,1.0,6114.27,6114.27,0
2024-04-04,SKU_089,3.0,6150.63,2050.21,0
2024-04-04,SKU_094,3.0,2198.94,732.98,0
2024-04-04,SKU_095,6.0,32268.24,5378.04,0
2024-04-04,SKU_096,1.0,6248.5,6248.5,0
2024-04-04,SKU_097,6.0,21879.12,3646.52,0
2024-04-04,SKU_098,2.0,6050.18,3025.09,0
2024-04-04,SKU_099,8.0,38296.16,4787.02,0
2024-04-04,SKU_101,1.0,1499.1,1499.1,0
2024-04-04,SKU_102,2.0,9322.98,4661.49,0
